Logging to training_default_logs/4_robots/logs/PPO_set6
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 52.8         |
|    ep_rew_mean          | -3.05e+05    |
| time/                   |              |
|    fps                  | 1322         |
|    time_elapsed         | 7            |
|    total_timesteps      | 10000        |
| train/                  |              |
|    approx_kl            | 0.0017394448 |
|    clip_fraction        | 0.000293     |
|    clip_range           | 0.2          |
|    entropy_loss         | -17          |
|    explained_variance   | 3.99e-06     |
|    learning_rate        | 0.0003       |
|    loss                 | 3.2e+09      |
|    n_updates            | 10           |
|    policy_gradient_loss | -0.0028      |
|    std                  | 1            |
|    value_loss           | 6.57e+09     |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 50          |
|    ep_rew_mean          | -2.86e+05   |
| time/                   |             |
|    fps                  | 1353        |
|    time_elapsed         | 14          |
|    total_timesteps      | 20000       |
| train/                  |             |
|    approx_kl            | 0.001064419 |
|    clip_fraction        | 3.66e-05    |
|    clip_range           | 0.2         |
|    entropy_loss         | -17         |
|    explained_variance   | -1.19e-07   |
|    learning_rate        | 0.0003      |
|    loss                 | 3.15e+09    |
|    n_updates            | 20          |
|    policy_gradient_loss | -0.00202    |
|    std                  | 1           |
|    value_loss           | 6.28e+09    |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 48.7         |
|    ep_rew_mean          | -2.76e+05    |
| time/                   |              |
|    fps                  | 1352         |
|    time_elapsed         | 22           |
|    total_timesteps      | 30000        |
| train/                  |              |
|    approx_kl            | 0.0006875523 |
|    clip_fraction        | 0            |
|    clip_range           | 0.2          |
|    entropy_loss         | -17          |
|    explained_variance   | -1.19e-07    |
|    learning_rate        | 0.0003       |
|    loss                 | 3.01e+09     |
|    n_updates            | 30           |
|    policy_gradient_loss | -0.0014      |
|    std                  | 0.999        |
|    value_loss           | 6.12e+09     |
------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 43.5          |
|    ep_rew_mean          | -2.46e+05     |
| time/                   |               |
|    fps                  | 1355          |
|    time_elapsed         | 29            |
|    total_timesteps      | 40000         |
| train/                  |               |
|    approx_kl            | 0.00040034263 |
|    clip_fraction        | 0             |
|    clip_range           | 0.2           |
|    entropy_loss         | -17           |
|    explained_variance   | -2.38e-07     |
|    learning_rate        | 0.0003        |
|    loss                 | 3.51e+09      |
|    n_updates            | 40            |
|    policy_gradient_loss | -0.000979     |
|    std                  | 0.999         |
|    value_loss           | 6.3e+09       |
-------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 43.5         |
|    ep_rew_mean          | -2.51e+05    |
| time/                   |              |
|    fps                  | 1250         |
|    time_elapsed         | 39           |
|    total_timesteps      | 50000        |
| train/                  |              |
|    approx_kl            | 0.0010347093 |
|    clip_fraction        | 1.22e-05     |
|    clip_range           | 0.2          |
|    entropy_loss         | -17          |
|    explained_variance   | 0            |
|    learning_rate        | 0.0003       |
|    loss                 | 3.04e+09     |
|    n_updates            | 60           |
|    policy_gradient_loss | -0.00179     |
|    std                  | 0.999        |
|    value_loss           | 6.17e+09     |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 40.9         |
|    ep_rew_mean          | -2.34e+05    |
| time/                   |              |
|    fps                  | 1271         |
|    time_elapsed         | 47           |
|    total_timesteps      | 60000        |
| train/                  |              |
|    approx_kl            | 0.0005529853 |
|    clip_fraction        | 0            |
|    clip_range           | 0.2          |
|    entropy_loss         | -17          |
|    explained_variance   | -1.19e-07    |
|    learning_rate        | 0.0003       |
|    loss                 | 3.34e+09     |
|    n_updates            | 70           |
|    policy_gradient_loss | -0.00128     |
|    std                  | 0.999        |
|    value_loss           | 6.39e+09     |
------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 45.8          |
|    ep_rew_mean          | -2.59e+05     |
| time/                   |               |
|    fps                  | 1286          |
|    time_elapsed         | 54            |
|    total_timesteps      | 70000         |
| train/                  |               |
|    approx_kl            | 0.00019233904 |
|    clip_fraction        | 0             |
|    clip_range           | 0.2           |
|    entropy_loss         | -17           |
|    explained_variance   | -1.19e-07     |
|    learning_rate        | 0.0003        |
|    loss                 | 2.77e+09      |
|    n_updates            | 80            |
|    policy_gradient_loss | -0.000849     |
|    std                  | 0.999         |
|    value_loss           | 6.46e+09      |
-------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 37.2         |
|    ep_rew_mean          | -2.23e+05    |
| time/                   |              |
|    fps                  | 1297         |
|    time_elapsed         | 61           |
|    total_timesteps      | 80000        |
| train/                  |              |
|    approx_kl            | 0.0007803695 |
|    clip_fraction        | 0            |
|    clip_range           | 0.2          |
|    entropy_loss         | -17          |
|    explained_variance   | 0            |
|    learning_rate        | 0.0003       |
|    loss                 | 3.11e+09     |
|    n_updates            | 90           |
|    policy_gradient_loss | -0.00156     |
|    std                  | 0.999        |
|    value_loss           | 6.25e+09     |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 38.5         |
|    ep_rew_mean          | -2.29e+05    |
| time/                   |              |
|    fps                  | 1305         |
|    time_elapsed         | 68           |
|    total_timesteps      | 90000        |
| train/                  |              |
|    approx_kl            | 0.0004725075 |
|    clip_fraction        | 0            |
|    clip_range           | 0.2          |
|    entropy_loss         | -17          |
|    explained_variance   | -1.19e-07    |
|    learning_rate        | 0.0003       |
|    loss                 | 3.04e+09     |
|    n_updates            | 100          |
|    policy_gradient_loss | -0.00112     |
|    std                  | 0.999        |
|    value_loss           | 6.12e+09     |
------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 40.5          |
|    ep_rew_mean          | -2.33e+05     |
| time/                   |               |
|    fps                  | 1257          |
|    time_elapsed         | 79            |
|    total_timesteps      | 100000        |
| train/                  |               |
|    approx_kl            | 0.00017865065 |
|    clip_fraction        | 0             |
|    clip_range           | 0.2           |
|    entropy_loss         | -17           |
|    explained_variance   | 1.19e-07      |
|    learning_rate        | 0.0003        |
|    loss                 | 3.13e+09      |
|    n_updates            | 120           |
|    policy_gradient_loss | -0.000728     |
|    std                  | 0.999         |
|    value_loss           | 6.09e+09      |
-------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 47.2          |
|    ep_rew_mean          | -2.63e+05     |
| time/                   |               |
|    fps                  | 1267          |
|    time_elapsed         | 86            |
|    total_timesteps      | 110000        |
| train/                  |               |
|    approx_kl            | 0.00027772185 |
|    clip_fraction        | 0             |
|    clip_range           | 0.2           |
|    entropy_loss         | -17           |
|    explained_variance   | 2.38e-07      |
|    learning_rate        | 0.0003        |
|    loss                 | 2.96e+09      |
|    n_updates            | 130           |
|    policy_gradient_loss | -0.000802     |
|    std                  | 0.999         |
|    value_loss           | 6.34e+09      |
-------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 41.7          |
|    ep_rew_mean          | -2.37e+05     |
| time/                   |               |
|    fps                  | 1276          |
|    time_elapsed         | 94            |
|    total_timesteps      | 120000        |
| train/                  |               |
|    approx_kl            | 0.00048675627 |
|    clip_fraction        | 0             |
|    clip_range           | 0.2           |
|    entropy_loss         | -17           |
|    explained_variance   | 0             |
|    learning_rate        | 0.0003        |
|    loss                 | 3.2e+09       |
|    n_updates            | 140           |
|    policy_gradient_loss | -0.0011       |
|    std                  | 0.999         |
|    value_loss           | 6.01e+09      |
-------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 44.2          |
|    ep_rew_mean          | -2.5e+05      |
| time/                   |               |
|    fps                  | 1283          |
|    time_elapsed         | 101           |
|    total_timesteps      | 130000        |
| train/                  |               |
|    approx_kl            | 0.00037491758 |
|    clip_fraction        | 0             |
|    clip_range           | 0.2           |
|    entropy_loss         | -17           |
|    explained_variance   | 0             |
|    learning_rate        | 0.0003        |
|    loss                 | 2.98e+09      |
|    n_updates            | 150           |
|    policy_gradient_loss | -0.00104      |
|    std                  | 0.999         |
|    value_loss           | 6.12e+09      |
-------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 42.3          |
|    ep_rew_mean          | -2.4e+05      |
| time/                   |               |
|    fps                  | 1253          |
|    time_elapsed         | 111           |
|    total_timesteps      | 140000        |
| train/                  |               |
|    approx_kl            | 0.00027106574 |
|    clip_fraction        | 0             |
|    clip_range           | 0.2           |
|    entropy_loss         | -17           |
|    explained_variance   | 0             |
|    learning_rate        | 0.0003        |
|    loss                 | 3.28e+09      |
|    n_updates            | 170           |
|    policy_gradient_loss | -0.000877     |
|    std                  | 0.998         |
|    value_loss           | 6.14e+09      |
-------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 35.1         |
|    ep_rew_mean          | -2.07e+05    |
| time/                   |              |
|    fps                  | 1261         |
|    time_elapsed         | 118          |
|    total_timesteps      | 150000       |
| train/                  |              |
|    approx_kl            | 0.0006073497 |
|    clip_fraction        | 0            |
|    clip_range           | 0.2          |
|    entropy_loss         | -17          |
|    explained_variance   | -1.19e-07    |
|    learning_rate        | 0.0003       |
|    loss                 | 2.92e+09     |
|    n_updates            | 180          |
|    policy_gradient_loss | -0.00133     |
|    std                  | 0.998        |
|    value_loss           | 6.19e+09     |
------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 37            |
|    ep_rew_mean          | -2.15e+05     |
| time/                   |               |
|    fps                  | 1270          |
|    time_elapsed         | 125           |
|    total_timesteps      | 160000        |
| train/                  |               |
|    approx_kl            | 0.00083461683 |
|    clip_fraction        | 0             |
|    clip_range           | 0.2           |
|    entropy_loss         | -17           |
|    explained_variance   | 1.19e-07      |
|    learning_rate        | 0.0003        |
|    loss                 | 2.78e+09      |
|    n_updates            | 190           |
|    policy_gradient_loss | -0.0016       |
|    std                  | 0.998         |
|    value_loss           | 5.77e+09      |
-------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 40.8          |
|    ep_rew_mean          | -2.31e+05     |
| time/                   |               |
|    fps                  | 1277          |
|    time_elapsed         | 133           |
|    total_timesteps      | 170000        |
| train/                  |               |
|    approx_kl            | 0.00053018855 |
|    clip_fraction        | 0             |
|    clip_range           | 0.2           |
|    entropy_loss         | -17           |
|    explained_variance   | 1.79e-07      |
|    learning_rate        | 0.0003        |
|    loss                 | 2.9e+09       |
|    n_updates            | 200           |
