Logging to training_default_logs/3_robots/logs/PPO_set3
Using cpu device
Training started on Tue Jan 27 16:19:22 2026
Experiment configuration: {'algorithm': 'PPO', 'set': 3, 'verbose': 1, 'steps': 1000000, 'num_robots': 3, 'num_envs': 4, 'seed': 33, 'log_steps': 10000, 'resume': False, 'device': 'cpu'}
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 14.6         |
|    ep_rew_mean          | -1.31e+05    |
| time/                   |              |
|    fps                  | 1630         |
|    time_elapsed         | 6            |
|    total_timesteps      | 10000        |
| train/                  |              |
|    approx_kl            | 0.0019545502 |
|    clip_fraction        | 0.00022      |
|    clip_range           | 0.2          |
|    entropy_loss         | -12.8        |
|    explained_variance   | -3.58e-07    |
|    learning_rate        | 0.0003       |
|    loss                 | 4.18e+09     |
|    n_updates            | 10           |
|    policy_gradient_loss | -0.00267     |
|    std                  | 1            |
|    value_loss           | 8.49e+09     |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 14.8         |
|    ep_rew_mean          | -1.39e+05    |
| time/                   |              |
|    fps                  | 1644         |
|    time_elapsed         | 12           |
|    total_timesteps      | 20000        |
| train/                  |              |
|    approx_kl            | 0.0021218248 |
|    clip_fraction        | 0.000378     |
|    clip_range           | 0.2          |
|    entropy_loss         | -12.8        |
|    explained_variance   | -1.19e-07    |
|    learning_rate        | 0.0003       |
|    loss                 | 3.71e+09     |
|    n_updates            | 20           |
|    policy_gradient_loss | -0.00268     |
|    std                  | 1            |
|    value_loss           | 7.64e+09     |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 13.8         |
|    ep_rew_mean          | -1.28e+05    |
| time/                   |              |
|    fps                  | 1649         |
|    time_elapsed         | 18           |
|    total_timesteps      | 30000        |
| train/                  |              |
|    approx_kl            | 0.0008883952 |
|    clip_fraction        | 0            |
|    clip_range           | 0.2          |
|    entropy_loss         | -12.8        |
|    explained_variance   | 0            |
|    learning_rate        | 0.0003       |
|    loss                 | 4.08e+09     |
|    n_updates            | 30           |
|    policy_gradient_loss | -0.00117     |
|    std                  | 1            |
|    value_loss           | 7.91e+09     |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 13.4         |
|    ep_rew_mean          | -1.24e+05    |
| time/                   |              |
|    fps                  | 1650         |
|    time_elapsed         | 24           |
|    total_timesteps      | 40000        |
| train/                  |              |
|    approx_kl            | 0.0012149122 |
|    clip_fraction        | 4.88e-05     |
|    clip_range           | 0.2          |
|    entropy_loss         | -12.8        |
|    explained_variance   | -1.19e-07    |
|    learning_rate        | 0.0003       |
|    loss                 | 3.64e+09     |
|    n_updates            | 40           |
|    policy_gradient_loss | -0.00152     |
|    std                  | 1            |
|    value_loss           | 7.54e+09     |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 11.2         |
|    ep_rew_mean          | -1.09e+05    |
| time/                   |              |
|    fps                  | 1513         |
|    time_elapsed         | 33           |
|    total_timesteps      | 50000        |
| train/                  |              |
|    approx_kl            | 0.0006501026 |
|    clip_fraction        | 0            |
|    clip_range           | 0.2          |
|    entropy_loss         | -12.8        |
|    explained_variance   | -1.19e-07    |
|    learning_rate        | 0.0003       |
|    loss                 | 3.58e+09     |
|    n_updates            | 60           |
|    policy_gradient_loss | -0.000843    |
|    std                  | 1            |
|    value_loss           | 7.77e+09     |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 15           |
|    ep_rew_mean          | -1.41e+05    |
| time/                   |              |
|    fps                  | 1534         |
|    time_elapsed         | 39           |
|    total_timesteps      | 60000        |
| train/                  |              |
|    approx_kl            | 0.0010193256 |
|    clip_fraction        | 3.66e-05     |
|    clip_range           | 0.2          |
|    entropy_loss         | -12.8        |
|    explained_variance   | -1.19e-07    |
|    learning_rate        | 0.0003       |
|    loss                 | 3.97e+09     |
|    n_updates            | 70           |
|    policy_gradient_loss | -0.00136     |
|    std                  | 0.999        |
|    value_loss           | 7.88e+09     |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 12.1         |
|    ep_rew_mean          | -1.2e+05     |
| time/                   |              |
|    fps                  | 1549         |
|    time_elapsed         | 45           |
|    total_timesteps      | 70000        |
| train/                  |              |
|    approx_kl            | 0.0018848456 |
|    clip_fraction        | 0.000195     |
|    clip_range           | 0.2          |
|    entropy_loss         | -12.8        |
|    explained_variance   | 5.96e-08     |
|    learning_rate        | 0.0003       |
|    loss                 | 3.9e+09      |
|    n_updates            | 80           |
|    policy_gradient_loss | -0.00232     |
|    std                  | 0.999        |
|    value_loss           | 7.76e+09     |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 14.6         |
|    ep_rew_mean          | -1.24e+05    |
| time/                   |              |
|    fps                  | 1561         |
|    time_elapsed         | 51           |
|    total_timesteps      | 80000        |
| train/                  |              |
|    approx_kl            | 0.0018773137 |
|    clip_fraction        | 0.000208     |
|    clip_range           | 0.2          |
|    entropy_loss         | -12.8        |
|    explained_variance   | 0            |
|    learning_rate        | 0.0003       |
|    loss                 | 3.32e+09     |
|    n_updates            | 90           |
|    policy_gradient_loss | -0.00232     |
|    std                  | 0.999        |
|    value_loss           | 7.41e+09     |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 12.5         |
|    ep_rew_mean          | -1.19e+05    |
| time/                   |              |
|    fps                  | 1569         |
|    time_elapsed         | 57           |
|    total_timesteps      | 90000        |
| train/                  |              |
|    approx_kl            | 0.0013895023 |
|    clip_fraction        | 1.22e-05     |
|    clip_range           | 0.2          |
|    entropy_loss         | -12.8        |
|    explained_variance   | 0            |
|    learning_rate        | 0.0003       |
|    loss                 | 4.17e+09     |
|    n_updates            | 100          |
|    policy_gradient_loss | -0.00164     |
|    std                  | 0.999        |
|    value_loss           | 7.96e+09     |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 11.8         |
|    ep_rew_mean          | -1.15e+05    |
| time/                   |              |
|    fps                  | 1510         |
|    time_elapsed         | 66           |
|    total_timesteps      | 100000       |
| train/                  |              |
|    approx_kl            | 0.0011133172 |
|    clip_fraction        | 0            |
|    clip_range           | 0.2          |
|    entropy_loss         | -12.8        |
|    explained_variance   | 0            |
|    learning_rate        | 0.0003       |
|    loss                 | 3.83e+09     |
|    n_updates            | 120          |
|    policy_gradient_loss | -0.0013      |
|    std                  | 0.999        |
|    value_loss           | 7.32e+09     |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 13.2         |
|    ep_rew_mean          | -1.19e+05    |
| time/                   |              |
|    fps                  | 1521         |
|    time_elapsed         | 72           |
|    total_timesteps      | 110000       |
| train/                  |              |
|    approx_kl            | 0.0010628403 |
|    clip_fraction        | 0            |
|    clip_range           | 0.2          |
|    entropy_loss         | -12.8        |
|    explained_variance   | 0            |
|    learning_rate        | 0.0003       |
|    loss                 | 4.23e+09     |
|    n_updates            | 130          |
|    policy_gradient_loss | -0.00127     |
|    std                  | 0.999        |
|    value_loss           | 7.52e+09     |
------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 12            |
|    ep_rew_mean          | -1.12e+05     |
| time/                   |               |
|    fps                  | 1530          |
|    time_elapsed         | 78            |
|    total_timesteps      | 120000        |
| train/                  |               |
|    approx_kl            | 0.00068351085 |
|    clip_fraction        | 0             |
|    clip_range           | 0.2           |
|    entropy_loss         | -12.8         |
|    explained_variance   | 5.96e-08      |
|    learning_rate        | 0.0003        |
|    loss                 | 4.16e+09      |
|    n_updates            | 140           |
|    policy_gradient_loss | -0.000889     |
|    std                  | 0.998         |
|    value_loss           | 7.82e+09      |
-------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 13            |
|    ep_rew_mean          | -1.1e+05      |
| time/                   |               |
