Logging to training_default_logs/2_robots/logs/PPO_set3
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 39.2         |
|    ep_rew_mean          | -2.06e+05    |
| time/                   |              |
|    fps                  | 906          |
|    time_elapsed         | 11           |
|    total_timesteps      | 10000        |
| train/                  |              |
|    approx_kl            | 0.0005185459 |
|    clip_fraction        | 0            |
|    clip_range           | 0.2          |
|    entropy_loss         | -8.51        |
|    explained_variance   | -4.77e-07    |
|    learning_rate        | 0.0003       |
|    loss                 | 2.35e+09     |
|    n_updates            | 10           |
|    policy_gradient_loss | -0.000634    |
|    std                  | 1            |
|    value_loss           | 5.35e+09     |
------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 40.2          |
|    ep_rew_mean          | -2.08e+05     |
| time/                   |               |
|    fps                  | 973           |
|    time_elapsed         | 20            |
|    total_timesteps      | 20000         |
| train/                  |               |
|    approx_kl            | 0.00069156766 |
|    clip_fraction        | 0             |
|    clip_range           | 0.2           |
|    entropy_loss         | -8.51         |
|    explained_variance   | 0             |
|    learning_rate        | 0.0003        |
|    loss                 | 2.98e+09      |
|    n_updates            | 20            |
|    policy_gradient_loss | -0.000849     |
|    std                  | 1             |
|    value_loss           | 5.81e+09      |
-------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 49          |
|    ep_rew_mean          | -2.52e+05   |
| time/                   |             |
|    fps                  | 1002        |
|    time_elapsed         | 29          |
|    total_timesteps      | 30000       |
| train/                  |             |
|    approx_kl            | 0.000739773 |
|    clip_fraction        | 0           |
|    clip_range           | 0.2         |
|    entropy_loss         | -8.51       |
|    explained_variance   | 0           |
|    learning_rate        | 0.0003      |
|    loss                 | 2.61e+09    |
|    n_updates            | 30          |
|    policy_gradient_loss | -0.000858   |
|    std                  | 1           |
|    value_loss           | 5.35e+09    |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 42.4         |
|    ep_rew_mean          | -2.31e+05    |
| time/                   |              |
|    fps                  | 1016         |
|    time_elapsed         | 39           |
|    total_timesteps      | 40000        |
| train/                  |              |
|    approx_kl            | 0.0004903831 |
|    clip_fraction        | 0            |
|    clip_range           | 0.2          |
|    entropy_loss         | -8.51        |
|    explained_variance   | 5.96e-08     |
|    learning_rate        | 0.0003       |
|    loss                 | 2.34e+09     |
|    n_updates            | 40           |
|    policy_gradient_loss | -0.000689    |
|    std                  | 1            |
|    value_loss           | 5.46e+09     |
------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 45.3          |
|    ep_rew_mean          | -2.14e+05     |
| time/                   |               |
|    fps                  | 929           |
|    time_elapsed         | 53            |
|    total_timesteps      | 50000         |
| train/                  |               |
|    approx_kl            | 0.00071991625 |
|    clip_fraction        | 0             |
|    clip_range           | 0.2           |
|    entropy_loss         | -8.51         |
|    explained_variance   | 1.19e-07      |
|    learning_rate        | 0.0003        |
|    loss                 | 2.36e+09      |
|    n_updates            | 60            |
|    policy_gradient_loss | -0.000871     |
|    std                  | 1             |
|    value_loss           | 5.23e+09      |
-------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 41           |
|    ep_rew_mean          | -2.1e+05     |
| time/                   |              |
|    fps                  | 949          |
|    time_elapsed         | 63           |
|    total_timesteps      | 60000        |
| train/                  |              |
