Logging to training_default_logs/2_robots/logs/PPO_set1
Using cpu device
Training started on Tue Jan 27 16:12:35 2026
Experiment configuration: {'algorithm': 'PPO', 'set': 1, 'verbose': 1, 'steps': 1000000, 'num_robots': 2, 'num_envs': 4, 'seed': 33, 'log_steps': 10000, 'resume': False, 'device': 'cpu'}
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 142          |
|    ep_rew_mean          | -3.97e+05    |
| time/                   |              |
|    fps                  | 1499         |
|    time_elapsed         | 6            |
|    total_timesteps      | 10000        |
| train/                  |              |
|    approx_kl            | 0.0012374627 |
|    clip_fraction        | 7.32e-05     |
|    clip_range           | 0.2          |
|    entropy_loss         | -8.52        |
|    explained_variance   | 4.77e-07     |
|    learning_rate        | 0.0003       |
|    loss                 | 1.08e+09     |
|    n_updates            | 10           |
|    policy_gradient_loss | -0.0021      |
|    std                  | 1            |
|    value_loss           | 2.42e+09     |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 155          |
|    ep_rew_mean          | -4.34e+05    |
| time/                   |              |
|    fps                  | 1521         |
|    time_elapsed         | 13           |
|    total_timesteps      | 20000        |
| train/                  |              |
|    approx_kl            | 0.0005859282 |
|    clip_fraction        | 0            |
|    clip_range           | 0.2          |
|    entropy_loss         | -8.52        |
|    explained_variance   | -1.19e-07    |
|    learning_rate        | 0.0003       |
|    loss                 | 1.15e+09     |
|    n_updates            | 20           |
|    policy_gradient_loss | -0.00113     |
|    std                  | 1            |
|    value_loss           | 2.38e+09     |
------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 182           |
|    ep_rew_mean          | -4.76e+05     |
| time/                   |               |
|    fps                  | 1530          |
|    time_elapsed         | 19            |
|    total_timesteps      | 30000         |
| train/                  |               |
|    approx_kl            | 0.00079694076 |
|    clip_fraction        | 0             |
|    clip_range           | 0.2           |
|    entropy_loss         | -8.51         |
|    explained_variance   | 0             |
|    learning_rate        | 0.0003        |
|    loss                 | 1.17e+09      |
|    n_updates            | 30            |
|    policy_gradient_loss | -0.00133      |
|    std                  | 1             |
|    value_loss           | 2.05e+09      |
-------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 185          |
|    ep_rew_mean          | -4.59e+05    |
| time/                   |              |
|    fps                  | 1546         |
|    time_elapsed         | 25           |
|    total_timesteps      | 40000        |
| train/                  |              |
|    approx_kl            | 0.0008341941 |
|    clip_fraction        | 0            |
|    clip_range           | 0.2          |
|    entropy_loss         | -8.51        |
|    explained_variance   | 0            |
|    learning_rate        | 0.0003       |
|    loss                 | 9.3e+08      |
|    n_updates            | 40           |
|    policy_gradient_loss | -0.00128     |
|    std                  | 1            |
|    value_loss           | 2.12e+09     |
------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 186           |
|    ep_rew_mean          | -4.48e+05     |
| time/                   |               |
|    fps                  | 1411          |
|    time_elapsed         | 35            |
|    total_timesteps      | 50000         |
| train/                  |               |
|    approx_kl            | 0.00051229796 |
|    clip_fraction        | 0             |
|    clip_range           | 0.2           |
|    entropy_loss         | -8.51         |
|    explained_variance   | 0             |
|    learning_rate        | 0.0003        |
|    loss                 | 9.93e+08      |
|    n_updates            | 60            |
|    policy_gradient_loss | -0.00112      |
|    std                  | 0.999         |
|    value_loss           | 1.95e+09      |
-------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 169          |
|    ep_rew_mean          | -4.11e+05    |
| time/                   |              |
|    fps                  | 1438         |
|    time_elapsed         | 41           |
|    total_timesteps      | 60000        |
| train/                  |              |
|    approx_kl            | 0.0011318296 |
|    clip_fraction        | 0            |
|    clip_range           | 0.2          |
|    entropy_loss         | -8.51        |
|    explained_variance   | 0            |
|    learning_rate        | 0.0003       |
|    loss                 | 9.53e+08     |
|    n_updates            | 70           |
|    policy_gradient_loss | -0.00137     |
|    std                  | 0.999        |
|    value_loss           | 1.86e+09     |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 179          |
|    ep_rew_mean          | -4.42e+05    |
| time/                   |              |
|    fps                  | 1453         |
|    time_elapsed         | 48           |
|    total_timesteps      | 70000        |
| train/                  |              |
|    approx_kl            | 0.0009728676 |
|    clip_fraction        | 0            |
|    clip_range           | 0.2          |
|    entropy_loss         | -8.51        |
|    explained_variance   | -1.19e-07    |
|    learning_rate        | 0.0003       |
|    loss                 | 9.14e+08     |
|    n_updates            | 80           |
|    policy_gradient_loss | -0.0017      |
|    std                  | 0.999        |
|    value_loss           | 2.15e+09     |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 168          |
|    ep_rew_mean          | -4.13e+05    |
| time/                   |              |
|    fps                  | 1467         |
|    time_elapsed         | 54           |
|    total_timesteps      | 80000        |
| train/                  |              |
|    approx_kl            | 0.0014854734 |
|    clip_fraction        | 7.32e-05     |
|    clip_range           | 0.2          |
|    entropy_loss         | -8.51        |
|    explained_variance   | 0            |
|    learning_rate        | 0.0003       |
|    loss                 | 1.13e+09     |
|    n_updates            | 90           |
|    policy_gradient_loss | -0.00179     |
|    std                  | 0.999        |
|    value_loss           | 1.98e+09     |
------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 160           |
|    ep_rew_mean          | -3.88e+05     |
| time/                   |               |
|    fps                  | 1476          |
|    time_elapsed         | 60            |
|    total_timesteps      | 90000         |
| train/                  |               |
|    approx_kl            | 0.00067859015 |
|    clip_fraction        | 0             |
|    clip_range           | 0.2           |
|    entropy_loss         | -8.51         |
|    explained_variance   | -1.19e-07     |
|    learning_rate        | 0.0003        |
|    loss                 | 9.87e+08      |
|    n_updates            | 100           |
|    policy_gradient_loss | -0.00124      |
|    std                  | 0.999         |
|    value_loss           | 1.87e+09      |
-------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 156           |
|    ep_rew_mean          | -3.71e+05     |
| time/                   |               |
|    fps                  | 1410          |
|    time_elapsed         | 70            |
|    total_timesteps      | 100000        |
| train/                  |               |
|    approx_kl            | 0.00058560213 |
|    clip_fraction        | 0             |
|    clip_range           | 0.2           |
|    entropy_loss         | -8.5          |
|    explained_variance   | 0             |
|    learning_rate        | 0.0003        |
|    loss                 | 7.36e+08      |
|    n_updates            | 120           |
|    policy_gradient_loss | -0.00104      |
|    std                  | 0.998         |
|    value_loss           | 1.91e+09      |
-------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 175          |
|    ep_rew_mean          | -4.02e+05    |
| time/                   |              |
|    fps                  | 1423         |
|    time_elapsed         | 77           |
|    total_timesteps      | 110000       |
| train/                  |              |
