Logging to training_default_logs/2_robots/logs/PPO_set4
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 116          |
|    ep_rew_mean          | -4.31e+05    |
| time/                   |              |
|    fps                  | 1024         |
|    time_elapsed         | 9            |
|    total_timesteps      | 10000        |
| train/                  |              |
|    approx_kl            | 0.0010171573 |
|    clip_fraction        | 0            |
|    clip_range           | 0.2          |
|    entropy_loss         | -8.51        |
|    explained_variance   | -4.77e-07    |
|    learning_rate        | 0.0003       |
|    loss                 | 1.74e+09     |
|    n_updates            | 10           |
|    policy_gradient_loss | -0.00111     |
|    std                  | 1            |
|    value_loss           | 3.87e+09     |
------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 117           |
|    ep_rew_mean          | -4.45e+05     |
| time/                   |               |
|    fps                  | 1052          |
|    time_elapsed         | 19            |
|    total_timesteps      | 20000         |
| train/                  |               |
|    approx_kl            | 0.00066457666 |
|    clip_fraction        | 0             |
|    clip_range           | 0.2           |
|    entropy_loss         | -8.51         |
|    explained_variance   | -1.19e-07     |
|    learning_rate        | 0.0003        |
|    loss                 | 2.23e+09      |
|    n_updates            | 20            |
|    policy_gradient_loss | -0.000936     |
|    std                  | 1             |
|    value_loss           | 4.18e+09      |
-------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 110           |
|    ep_rew_mean          | -3.85e+05     |
| time/                   |               |
|    fps                  | 1060          |
|    time_elapsed         | 28            |
|    total_timesteps      | 30000         |
| train/                  |               |
|    approx_kl            | 0.00080159155 |
|    clip_fraction        | 0             |
|    clip_range           | 0.2           |
|    entropy_loss         | -8.51         |
|    explained_variance   | -1.19e-07     |
|    learning_rate        | 0.0003        |
|    loss                 | 1.45e+09      |
|    n_updates            | 30            |
|    policy_gradient_loss | -0.00105      |
|    std                  | 1             |
|    value_loss           | 3.58e+09      |
-------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 95.1          |
|    ep_rew_mean          | -3.36e+05     |
| time/                   |               |
|    fps                  | 1066          |
|    time_elapsed         | 37            |
|    total_timesteps      | 40000         |
| train/                  |               |
|    approx_kl            | 0.00076671527 |
|    clip_fraction        | 0             |
|    clip_range           | 0.2           |
|    entropy_loss         | -8.51         |
|    explained_variance   | -1.19e-07     |
|    learning_rate        | 0.0003        |
|    loss                 | 1.61e+09      |
|    n_updates            | 40            |
|    policy_gradient_loss | -0.00102      |
|    std                  | 1             |
|    value_loss           | 3.36e+09      |
-------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 112          |
|    ep_rew_mean          | -4.25e+05    |
| time/                   |              |
|    fps                  | 959          |
|    time_elapsed         | 52           |
|    total_timesteps      | 50000        |
| train/                  |              |
|    approx_kl            | 0.0006719875 |
|    clip_fraction        | 0            |
|    clip_range           | 0.2          |
|    entropy_loss         | -8.51        |
|    explained_variance   | 1.19e-07     |
|    learning_rate        | 0.0003       |
|    loss                 | 1.5e+09      |
|    n_updates            | 60           |
|    policy_gradient_loss | -0.000906    |
|    std                  | 1            |
|    value_loss           | 3.66e+09     |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 96.7         |
|    ep_rew_mean          | -3.52e+05    |
| time/                   |              |
|    fps                  | 973          |
|    time_elapsed         | 61           |
|    total_timesteps      | 60000        |
| train/                  |              |
|    approx_kl            | 0.0011678179 |
|    clip_fraction        | 1.22e-05     |
|    clip_range           | 0.2          |
|    entropy_loss         | -8.51        |
|    explained_variance   | 0            |
|    learning_rate        | 0.0003       |
|    loss                 | 1.63e+09     |
|    n_updates            | 70           |
|    policy_gradient_loss | -0.0012      |
|    std                  | 1            |
|    value_loss           | 3.75e+09     |
------------------------------------------
------------------------------------------
