Logging to training_default_logs/3_robots/logs/PPO_set8
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 56.4         |
|    ep_rew_mean          | -2.81e+05    |
| time/                   |              |
|    fps                  | 1426         |
|    time_elapsed         | 7            |
|    total_timesteps      | 10000        |
| train/                  |              |
|    approx_kl            | 0.0007529364 |
|    clip_fraction        | 0            |
|    clip_range           | 0.2          |
|    entropy_loss         | -12.8        |
|    explained_variance   | 0            |
|    learning_rate        | 0.0003       |
|    loss                 | 2.47e+09     |
|    n_updates            | 10           |
|    policy_gradient_loss | -0.00158     |
|    std                  | 1            |
|    value_loss           | 5.52e+09     |
------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 66            |
|    ep_rew_mean          | -2.95e+05     |
| time/                   |               |
|    fps                  | 1429          |
|    time_elapsed         | 13            |
|    total_timesteps      | 20000         |
| train/                  |               |
|    approx_kl            | 0.00045239297 |
|    clip_fraction        | 0             |
|    clip_range           | 0.2           |
|    entropy_loss         | -12.8         |
|    explained_variance   | 0             |
|    learning_rate        | 0.0003        |
|    loss                 | 2.73e+09      |
|    n_updates            | 20            |
|    policy_gradient_loss | -0.0011       |
|    std                  | 1             |
|    value_loss           | 5.03e+09      |
-------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 57.4         |
|    ep_rew_mean          | -2.72e+05    |
| time/                   |              |
|    fps                  | 1426         |
|    time_elapsed         | 21           |
|    total_timesteps      | 30000        |
| train/                  |              |
|    approx_kl            | 0.0006679563 |
|    clip_fraction        | 0            |
|    clip_range           | 0.2          |
|    entropy_loss         | -12.8        |
|    explained_variance   | 1.19e-07     |
|    learning_rate        | 0.0003       |
|    loss                 | 2.34e+09     |
|    n_updates            | 30           |
|    policy_gradient_loss | -0.00137     |
|    std                  | 1            |
|    value_loss           | 5.09e+09     |
------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 45            |
|    ep_rew_mean          | -2.29e+05     |
| time/                   |               |
|    fps                  | 1427          |
|    time_elapsed         | 28            |
|    total_timesteps      | 40000         |
| train/                  |               |
|    approx_kl            | 0.00046183783 |
|    clip_fraction        | 0             |
|    clip_range           | 0.2           |
|    entropy_loss         | -12.8         |
|    explained_variance   | -2.38e-07     |
|    learning_rate        | 0.0003        |
|    loss                 | 2.47e+09      |
|    n_updates            | 40            |
|    policy_gradient_loss | -0.00108      |
|    std                  | 0.999         |
|    value_loss           | 4.85e+09      |
-------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 59.5          |
|    ep_rew_mean          | -2.74e+05     |
| time/                   |               |
|    fps                  | 1299          |
|    time_elapsed         | 38            |
|    total_timesteps      | 50000         |
| train/                  |               |
|    approx_kl            | 0.00016882444 |
|    clip_fraction        | 0             |
|    clip_range           | 0.2           |
|    entropy_loss         | -12.8         |
|    explained_variance   | 0             |
|    learning_rate        | 0.0003        |
|    loss                 | 2.25e+09      |
|    n_updates            | 60            |
|    policy_gradient_loss | -0.000801     |
|    std                  | 0.999         |
|    value_loss           | 5e+09         |
-------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 47.8          |
|    ep_rew_mean          | -2.24e+05     |
| time/                   |               |
|    fps                  | 1319          |
|    time_elapsed         | 45            |
|    total_timesteps      | 60000         |
| train/                  |               |
|    approx_kl            | 0.00047477332 |
|    clip_fraction        | 0             |
|    clip_range           | 0.2           |
|    entropy_loss         | -12.8         |
|    explained_variance   | 0             |
|    learning_rate        | 0.0003        |
|    loss                 | 2.34e+09      |
|    n_updates            | 70            |
|    policy_gradient_loss | -0.00102      |
|    std                  | 0.999         |
|    value_loss           | 4.84e+09      |
-------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 58.1          |
|    ep_rew_mean          | -2.64e+05     |
| time/                   |               |
|    fps                  | 1336          |
|    time_elapsed         | 52            |
|    total_timesteps      | 70000         |
| train/                  |               |
|    approx_kl            | 0.00023268335 |
|    clip_fraction        | 0             |
|    clip_range           | 0.2           |
|    entropy_loss         | -12.8         |
|    explained_variance   | 0             |
|    learning_rate        | 0.0003        |
|    loss                 | 2.53e+09      |
|    n_updates            | 80            |
|    policy_gradient_loss | -0.000836     |
|    std                  | 0.999         |
|    value_loss           | 4.81e+09      |
-------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 55.8         |
|    ep_rew_mean          | -2.53e+05    |
| time/                   |              |
|    fps                  | 1349         |
|    time_elapsed         | 59           |
|    total_timesteps      | 80000        |
| train/                  |              |
|    approx_kl            | 8.084382e-05 |
|    clip_fraction        | 0            |
|    clip_range           | 0.2          |
|    entropy_loss         | -12.8        |
|    explained_variance   | -1.19e-07    |
|    learning_rate        | 0.0003       |
|    loss                 | 2.68e+09     |
|    n_updates            | 90           |
|    policy_gradient_loss | -0.000478    |
|    std                  | 0.999        |
|    value_loss           | 4.85e+09     |
------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 45.3          |
|    ep_rew_mean          | -2.16e+05     |
| time/                   |               |
|    fps                  | 1358          |
|    time_elapsed         | 66            |
|    total_timesteps      | 90000         |
| train/                  |               |
|    approx_kl            | 0.00040045806 |
|    clip_fraction        | 0             |
|    clip_range           | 0.2           |
|    entropy_loss         | -12.8         |
|    explained_variance   | -2.38e-07     |
|    learning_rate        | 0.0003        |
|    loss                 | 2.67e+09      |
|    n_updates            | 100           |
|    policy_gradient_loss | -0.00103      |
|    std                  | 0.998         |
|    value_loss           | 4.99e+09      |
-------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 54.5         |
|    ep_rew_mean          | -2.44e+05    |
| time/                   |              |
|    fps                  | 1304         |
|    time_elapsed         | 76           |
|    total_timesteps      | 100000       |
| train/                  |              |
|    approx_kl            | 0.0003142914 |
|    clip_fraction        | 0            |
|    clip_range           | 0.2          |
|    entropy_loss         | -12.8        |
|    explained_variance   | 5.96e-08     |
|    learning_rate        | 0.0003       |
|    loss                 | 2.33e+09     |
|    n_updates            | 120          |
|    policy_gradient_loss | -0.000832    |
|    std                  | 0.998        |
|    value_loss           | 4.43e+09     |
------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 55.9          |
|    ep_rew_mean          | -2.56e+05     |
| time/                   |               |
|    fps                  | 1315          |
|    time_elapsed         | 83            |
|    total_timesteps      | 110000        |
| train/                  |               |
|    approx_kl            | 0.00038483518 |
|    clip_fraction        | 0             |
|    clip_range           | 0.2           |
|    entropy_loss         | -12.8         |
|    explained_variance   | 0             |
|    learning_rate        | 0.0003        |
|    loss                 | 2.6e+09       |
|    n_updates            | 130           |
|    policy_gradient_loss | -0.000994     |
|    std                  | 0.998         |
|    value_loss           | 4.97e+09      |
-------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 46            |
|    ep_rew_mean          | -2.08e+05     |
| time/                   |               |
|    fps                  | 1325          |
|    time_elapsed         | 90            |
|    total_timesteps      | 120000        |
| train/                  |               |
|    approx_kl            | 0.00023890834 |
|    clip_fraction        | 0             |
|    clip_range           | 0.2           |
|    entropy_loss         | -12.7         |
|    explained_variance   | 0             |
|    learning_rate        | 0.0003        |
|    loss                 | 2.33e+09      |
|    n_updates            | 140           |
|    policy_gradient_loss | -0.00078      |
|    std                  | 0.997         |
|    value_loss           | 4.8e+09       |
-------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 55.9         |
|    ep_rew_mean          | -2.38e+05    |
| time/                   |              |
|    fps                  | 1332         |
|    time_elapsed         | 97           |
|    total_timesteps      | 130000       |
| train/                  |              |
|    approx_kl            | 0.0006737129 |
|    clip_fraction        | 0            |
|    clip_range           | 0.2          |
|    entropy_loss         | -12.7        |
|    explained_variance   | 0            |
|    learning_rate        | 0.0003       |
|    loss                 | 2.11e+09     |
|    n_updates            | 150          |
|    policy_gradient_loss | -0.00119     |
|    std                  | 0.997        |
|    value_loss           | 4.53e+09     |
------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 48.2          |
|    ep_rew_mean          | -2.21e+05     |
| time/                   |               |
|    fps                  | 1292          |
|    time_elapsed         | 108           |
|    total_timesteps      | 140000        |
| train/                  |               |
|    approx_kl            | 0.00032957277 |
|    clip_fraction        | 0             |
|    clip_range           | 0.2           |
|    entropy_loss         | -12.7         |
|    explained_variance   | 0             |
|    learning_rate        | 0.0003        |
|    loss                 | 2.04e+09      |
|    n_updates            | 170           |
|    policy_gradient_loss | -0.000789     |
|    std                  | 0.997         |
|    value_loss           | 4.48e+09      |
-------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 52.5          |
|    ep_rew_mean          | -2.25e+05     |
| time/                   |               |
|    fps                  | 1299          |
|    time_elapsed         | 115           |
|    total_timesteps      | 150000        |
| train/                  |               |
|    approx_kl            | 0.00062207045 |
|    clip_fraction        | 0             |
|    clip_range           | 0.2           |
|    entropy_loss         | -12.7         |
|    explained_variance   | 0             |
|    learning_rate        | 0.0003        |
|    loss                 | 2.42e+09      |
|    n_updates            | 180           |
|    policy_gradient_loss | -0.000993     |
|    std                  | 0.997         |
|    value_loss           | 4.25e+09      |
-------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 44.5          |
|    ep_rew_mean          | -2.1e+05      |
| time/                   |               |
|    fps                  | 1306          |
|    time_elapsed         | 122           |
