Logging to training_default_logs/3_robots/logs/PPO_set5
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 80.3         |
|    ep_rew_mean          | -3.77e+05    |
| time/                   |              |
|    fps                  | 1685         |
|    time_elapsed         | 5            |
|    total_timesteps      | 10000        |
| train/                  |              |
|    approx_kl            | 0.0007750145 |
|    clip_fraction        | 2.44e-05     |
|    clip_range           | 0.2          |
|    entropy_loss         | -12.8        |
|    explained_variance   | 1.19e-07     |
|    learning_rate        | 0.0003       |
|    loss                 | 2.47e+09     |
|    n_updates            | 10           |
|    policy_gradient_loss | -0.00185     |
|    std                  | 1            |
|    value_loss           | 5.09e+09     |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 71.3         |
|    ep_rew_mean          | -3.14e+05    |
| time/                   |              |
|    fps                  | 1704         |
|    time_elapsed         | 11           |
|    total_timesteps      | 20000        |
| train/                  |              |
|    approx_kl            | 0.0008693793 |
|    clip_fraction        | 0            |
|    clip_range           | 0.2          |
|    entropy_loss         | -12.8        |
|    explained_variance   | 0            |
|    learning_rate        | 0.0003       |
|    loss                 | 2.28e+09     |
|    n_updates            | 20           |
|    policy_gradient_loss | -0.00191     |
|    std                  | 1            |
|    value_loss           | 4.9e+09      |
------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 87.2          |
|    ep_rew_mean          | -3.71e+05     |
| time/                   |               |
|    fps                  | 1712          |
|    time_elapsed         | 17            |
|    total_timesteps      | 30000         |
| train/                  |               |
|    approx_kl            | 0.00036731304 |
|    clip_fraction        | 0             |
|    clip_range           | 0.2           |
|    entropy_loss         | -12.8         |
|    explained_variance   | 0             |
|    learning_rate        | 0.0003        |
|    loss                 | 2.32e+09      |
|    n_updates            | 30            |
|    policy_gradient_loss | -0.00111      |
|    std                  | 1             |
|    value_loss           | 4.87e+09      |
-------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 79.6          |
|    ep_rew_mean          | -3.48e+05     |
| time/                   |               |
|    fps                  | 1715          |
|    time_elapsed         | 23            |
|    total_timesteps      | 40000         |
| train/                  |               |
|    approx_kl            | 0.00081172615 |
|    clip_fraction        | 2.44e-05      |
|    clip_range           | 0.2           |
|    entropy_loss         | -12.8         |
|    explained_variance   | 1.19e-07      |
|    learning_rate        | 0.0003        |
|    loss                 | 2.31e+09      |
|    n_updates            | 40            |
|    policy_gradient_loss | -0.00172      |
|    std                  | 1             |
|    value_loss           | 4.48e+09      |
-------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 66.7        |
|    ep_rew_mean          | -2.87e+05   |
| time/                   |             |
|    fps                  | 1571        |
|    time_elapsed         | 31          |
|    total_timesteps      | 50000       |
| train/                  |             |
|    approx_kl            | 0.000620858 |
|    clip_fraction        | 0           |
|    clip_range           | 0.2         |
|    entropy_loss         | -12.8       |
|    explained_variance   | -2.38e-07   |
|    learning_rate        | 0.0003      |
|    loss                 | 2.03e+09    |
|    n_updates            | 60          |
|    policy_gradient_loss | -0.0014     |
|    std                  | 1           |
|    value_loss           | 4.59e+09    |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 83.2        |
|    ep_rew_mean          | -3.44e+05   |
| time/                   |             |
|    fps                  | 1594        |
|    time_elapsed         | 37          |
|    total_timesteps      | 60000       |
| train/                  |             |
|    approx_kl            | 0.000545257 |
|    clip_fraction        | 0           |
|    clip_range           | 0.2         |
|    entropy_loss         | -12.8       |
|    explained_variance   | -1.19e-07   |
|    learning_rate        | 0.0003      |
|    loss                 | 2.18e+09    |
|    n_updates            | 70          |
|    policy_gradient_loss | -0.00145    |
|    std                  | 1           |
|    value_loss           | 4.45e+09    |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 76.5         |
|    ep_rew_mean          | -3.24e+05    |
| time/                   |              |
|    fps                  | 1612         |
|    time_elapsed         | 43           |
|    total_timesteps      | 70000        |
| train/                  |              |
|    approx_kl            | 0.0005281296 |
|    clip_fraction        | 0            |
|    clip_range           | 0.2          |
|    entropy_loss         | -12.8        |
|    explained_variance   | 1.19e-07     |
|    learning_rate        | 0.0003       |
|    loss                 | 2.31e+09     |
|    n_updates            | 80           |
|    policy_gradient_loss | -0.00139     |
|    std                  | 0.999        |
|    value_loss           | 4.46e+09     |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 73.7         |
|    ep_rew_mean          | -3.23e+05    |
| time/                   |              |
|    fps                  | 1625         |
|    time_elapsed         | 49           |
|    total_timesteps      | 80000        |
| train/                  |              |
|    approx_kl            | 0.0001676791 |
|    clip_fraction        | 0            |
|    clip_range           | 0.2          |
|    entropy_loss         | -12.8        |
|    explained_variance   | 0            |
|    learning_rate        | 0.0003       |
|    loss                 | 2.36e+09     |
|    n_updates            | 90           |
|    policy_gradient_loss | -0.000871    |
|    std                  | 1            |
|    value_loss           | 4.52e+09     |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 70.5         |
|    ep_rew_mean          | -2.8e+05     |
| time/                   |              |
|    fps                  | 1635         |
|    time_elapsed         | 55           |
|    total_timesteps      | 90000        |
| train/                  |              |
|    approx_kl            | 0.0002855466 |
|    clip_fraction        | 0            |
|    clip_range           | 0.2          |
|    entropy_loss         | -12.8        |
|    explained_variance   | 0            |
|    learning_rate        | 0.0003       |
|    loss                 | 2.14e+09     |
|    n_updates            | 100          |
|    policy_gradient_loss | -0.00113     |
|    std                  | 0.999        |
|    value_loss           | 4.77e+09     |
------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 71.5          |
|    ep_rew_mean          | -3e+05        |
| time/                   |               |
|    fps                  | 1573          |
|    time_elapsed         | 63            |
|    total_timesteps      | 100000        |
| train/                  |               |
|    approx_kl            | 0.00020576092 |
|    clip_fraction        | 0             |
|    clip_range           | 0.2           |
|    entropy_loss         | -12.8         |
|    explained_variance   | 5.96e-08      |
|    learning_rate        | 0.0003        |
|    loss                 | 1.84e+09      |
|    n_updates            | 120           |
|    policy_gradient_loss | -0.000959     |
|    std                  | 0.999         |
|    value_loss           | 4.25e+09      |
-------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 68           |
|    ep_rew_mean          | -2.88e+05    |
| time/                   |              |
|    fps                  | 1586         |
|    time_elapsed         | 69           |
|    total_timesteps      | 110000       |
| train/                  |              |
|    approx_kl            | 0.0003961962 |
|    clip_fraction        | 0            |
|    clip_range           | 0.2          |
|    entropy_loss         | -12.8        |
|    explained_variance   | -1.19e-07    |
|    learning_rate        | 0.0003       |
|    loss                 | 2.23e+09     |
|    n_updates            | 130          |
|    policy_gradient_loss | -0.00137     |
|    std                  | 0.998        |
|    value_loss           | 4.5e+09      |
------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 64.2          |
|    ep_rew_mean          | -2.66e+05     |
| time/                   |               |
|    fps                  | 1596          |
|    time_elapsed         | 75            |
|    total_timesteps      | 120000        |
| train/                  |               |
|    approx_kl            | 0.00025723298 |
|    clip_fraction        | 0             |
|    clip_range           | 0.2           |
|    entropy_loss         | -12.8         |
|    explained_variance   | 0             |
|    learning_rate        | 0.0003        |
|    loss                 | 2.19e+09      |
|    n_updates            | 140           |
|    policy_gradient_loss | -0.000889     |
|    std                  | 0.998         |
|    value_loss           | 4.22e+09      |
-------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 64.7         |
|    ep_rew_mean          | -2.64e+05    |
| time/                   |              |
|    fps                  | 1605         |
|    time_elapsed         | 80           |
|    total_timesteps      | 130000       |
| train/                  |              |
|    approx_kl            | 0.0002719598 |
|    clip_fraction        | 0            |
|    clip_range           | 0.2          |
|    entropy_loss         | -12.8        |
|    explained_variance   | 1.79e-07     |
|    learning_rate        | 0.0003       |
|    loss                 | 2.28e+09     |
|    n_updates            | 150          |
|    policy_gradient_loss | -0.000915    |
|    std                  | 0.998        |
|    value_loss           | 4.11e+09     |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 73.2         |
|    ep_rew_mean          | -2.99e+05    |
| time/                   |              |
|    fps                  | 1564         |
|    time_elapsed         | 89           |
|    total_timesteps      | 140000       |
| train/                  |              |
|    approx_kl            | 0.0005411651 |
|    clip_fraction        | 0            |
|    clip_range           | 0.2          |
|    entropy_loss         | -12.8        |
|    explained_variance   | 0            |
|    learning_rate        | 0.0003       |
|    loss                 | 2e+09        |
|    n_updates            | 170          |
|    policy_gradient_loss | -0.00132     |
|    std                  | 0.998        |
|    value_loss           | 4.05e+09     |
------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 63.8          |
|    ep_rew_mean          | -2.56e+05     |
| time/                   |               |
|    fps                  | 1573          |
|    time_elapsed         | 95            |
|    total_timesteps      | 150000        |
| train/                  |               |
|    approx_kl            | 0.00045034807 |
|    clip_fraction        | 0             |
|    clip_range           | 0.2           |
|    entropy_loss         | -12.7         |
|    explained_variance   | 0             |
|    learning_rate        | 0.0003        |
|    loss                 | 2.22e+09      |
|    n_updates            | 180           |
|    policy_gradient_loss | -0.00106      |
|    std                  | 0.997         |
|    value_loss           | 4.1e+09       |
-------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 62           |
|    ep_rew_mean          | -2.52e+05    |
| time/                   |              |
|    fps                  | 1582         |
|    time_elapsed         | 101          |
|    total_timesteps      | 160000       |
