Logging to training_default_logs/5_robots/logs/PPO_set3
Using cpu device
Training started on Tue Jan 27 16:21:14 2026
Experiment configuration: {'algorithm': 'PPO', 'set': 3, 'verbose': 1, 'steps': 1000000, 'num_robots': 5, 'num_envs': 4, 'seed': 33, 'log_steps': 10000, 'resume': False, 'device': 'cpu'}
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 15.4         |
|    ep_rew_mean          | -4.25e+05    |
| time/                   |              |
|    fps                  | 852          |
|    time_elapsed         | 11           |
|    total_timesteps      | 10000        |
| train/                  |              |
|    approx_kl            | 0.0006054838 |
|    clip_fraction        | 0            |
|    clip_range           | 0.2          |
|    entropy_loss         | -21.3        |
|    explained_variance   | 1.19e-07     |
|    learning_rate        | 0.0003       |
|    loss                 | 2.18e+10     |
|    n_updates            | 10           |
|    policy_gradient_loss | -0.00183     |
|    std                  | 1            |
|    value_loss           | 5.25e+10     |
------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 13.6          |
|    ep_rew_mean          | -3.78e+05     |
| time/                   |               |
|    fps                  | 854           |
|    time_elapsed         | 23            |
|    total_timesteps      | 20000         |
| train/                  |               |
|    approx_kl            | 0.00054226734 |
|    clip_fraction        | 0             |
|    clip_range           | 0.2           |
|    entropy_loss         | -21.3         |
|    explained_variance   | 0             |
|    learning_rate        | 0.0003        |
|    loss                 | 2.77e+10      |
|    n_updates            | 20            |
|    policy_gradient_loss | -0.00176      |
|    std                  | 1             |
|    value_loss           | 5.36e+10      |
-------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 15.8         |
|    ep_rew_mean          | -4.35e+05    |
| time/                   |              |
|    fps                  | 852          |
|    time_elapsed         | 35           |
|    total_timesteps      | 30000        |
| train/                  |              |
|    approx_kl            | 0.0008621056 |
|    clip_fraction        | 0            |
|    clip_range           | 0.2          |
|    entropy_loss         | -21.3        |
|    explained_variance   | 0            |
|    learning_rate        | 0.0003       |
|    loss                 | 2.44e+10     |
|    n_updates            | 30           |
|    policy_gradient_loss | -0.00268     |
|    std                  | 1            |
|    value_loss           | 5.31e+10     |
------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 14.6          |
|    ep_rew_mean          | -4.07e+05     |
| time/                   |               |
|    fps                  | 853           |
|    time_elapsed         | 46            |
|    total_timesteps      | 40000         |
| train/                  |               |
|    approx_kl            | 0.00042019787 |
|    clip_fraction        | 0             |
|    clip_range           | 0.2           |
|    entropy_loss         | -21.3         |
|    explained_variance   | 0             |
|    learning_rate        | 0.0003        |
|    loss                 | 2.62e+10      |
|    n_updates            | 40            |
|    policy_gradient_loss | -0.00134      |
|    std                  | 1             |
|    value_loss           | 5.17e+10      |
-------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 12.7          |
|    ep_rew_mean          | -3.58e+05     |
| time/                   |               |
|    fps                  | 790           |
|    time_elapsed         | 63            |
|    total_timesteps      | 50000         |
| train/                  |               |
|    approx_kl            | 0.00063783233 |
|    clip_fraction        | 0             |
|    clip_range           | 0.2           |
|    entropy_loss         | -21.3         |
|    explained_variance   | 0             |
|    learning_rate        | 0.0003        |
|    loss                 | 2.45e+10      |
|    n_updates            | 60            |
|    policy_gradient_loss | -0.00197      |
|    std                  | 1             |
|    value_loss           | 5.01e+10      |
-------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 13.1          |
|    ep_rew_mean          | -3.7e+05      |
| time/                   |               |
|    fps                  | 799           |
|    time_elapsed         | 75            |
|    total_timesteps      | 60000         |
| train/                  |               |
|    approx_kl            | 0.00074832677 |
|    clip_fraction        | 0             |
|    clip_range           | 0.2           |
|    entropy_loss         | -21.3         |
|    explained_variance   | 0             |
|    learning_rate        | 0.0003        |
|    loss                 | 2.32e+10      |
|    n_updates            | 70            |
|    policy_gradient_loss | -0.00229      |
|    std                  | 1             |
|    value_loss           | 4.86e+10      |
-------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 12.9          |
|    ep_rew_mean          | -3.58e+05     |
| time/                   |               |
|    fps                  | 805           |
|    time_elapsed         | 86            |
|    total_timesteps      | 70000         |
| train/                  |               |
|    approx_kl            | 0.00057444617 |
|    clip_fraction        | 0             |
|    clip_range           | 0.2           |
|    entropy_loss         | -21.3         |
|    explained_variance   | 0             |
|    learning_rate        | 0.0003        |
|    loss                 | 2.43e+10      |
|    n_updates            | 80            |
|    policy_gradient_loss | -0.00175      |
|    std                  | 1             |
|    value_loss           | 4.86e+10      |
-------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 14.3          |
|    ep_rew_mean          | -3.85e+05     |
| time/                   |               |
|    fps                  | 810           |
|    time_elapsed         | 98            |
|    total_timesteps      | 80000         |
| train/                  |               |
|    approx_kl            | 0.00076702825 |
|    clip_fraction        | 0             |
|    clip_range           | 0.2           |
|    entropy_loss         | -21.3         |
|    explained_variance   | -1.19e-07     |
|    learning_rate        | 0.0003        |
|    loss                 | 2.12e+10      |
|    n_updates            | 90            |
|    policy_gradient_loss | -0.00223      |
|    std                  | 1             |
|    value_loss           | 4.52e+10      |
-------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 11.6          |
|    ep_rew_mean          | -3.18e+05     |
| time/                   |               |
|    fps                  | 814           |
|    time_elapsed         | 110           |
|    total_timesteps      | 90000         |
| train/                  |               |
|    approx_kl            | 0.00072165485 |
|    clip_fraction        | 0             |
|    clip_range           | 0.2           |
|    entropy_loss         | -21.3         |
|    explained_variance   | 0             |
|    learning_rate        | 0.0003        |
|    loss                 | 2.36e+10      |
|    n_updates            | 100           |
|    policy_gradient_loss | -0.00214      |
|    std                  | 1             |
|    value_loss           | 4.58e+10      |
-------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 11.1         |
|    ep_rew_mean          | -3.17e+05    |
| time/                   |              |
|    fps                  | 784          |
|    time_elapsed         | 127          |
|    total_timesteps      | 100000       |
| train/                  |              |
|    approx_kl            | 0.0004884382 |
|    clip_fraction        | 0            |
|    clip_range           | 0.2          |
|    entropy_loss         | -21.3        |
|    explained_variance   | 0            |
|    learning_rate        | 0.0003       |
|    loss                 | 2.47e+10     |
|    n_updates            | 120          |
|    policy_gradient_loss | -0.0015      |
|    std                  | 1            |
|    value_loss           | 4.69e+10     |
------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 11.9          |
|    ep_rew_mean          | -3.33e+05     |
| time/                   |               |
|    fps                  | 789           |
|    time_elapsed         | 139           |
|    total_timesteps      | 110000        |
| train/                  |               |
|    approx_kl            | 0.00041453444 |
|    clip_fraction        | 0             |
|    clip_range           | 0.2           |
|    entropy_loss         | -21.3         |
|    explained_variance   | 1.19e-07      |
|    learning_rate        | 0.0003        |
|    loss                 | 2.18e+10      |
|    n_updates            | 130           |
|    policy_gradient_loss | -0.00126      |
|    std                  | 1             |
|    value_loss           | 4.51e+10      |
-------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 12.5        |
|    ep_rew_mean          | -3.49e+05   |
| time/                   |             |
|    fps                  | 792         |
|    time_elapsed         | 151         |
|    total_timesteps      | 120000      |
| train/                  |             |
|    approx_kl            | 0.000526541 |
|    clip_fraction        | 0           |
|    clip_range           | 0.2         |
|    entropy_loss         | -21.3       |
|    explained_variance   | -1.19e-07   |
|    learning_rate        | 0.0003      |
|    loss                 | 2.11e+10    |
|    n_updates            | 140         |
|    policy_gradient_loss | -0.00157    |
|    std                  | 1           |
|    value_loss           | 4.46e+10    |
-----------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 10.4          |
|    ep_rew_mean          | -3.04e+05     |
| time/                   |               |
|    fps                  | 795           |
|    time_elapsed         | 163           |
|    total_timesteps      | 130000        |
| train/                  |               |
|    approx_kl            | 0.00038416227 |
|    clip_fraction        | 0             |
|    clip_range           | 0.2           |
|    entropy_loss         | -21.3         |
|    explained_variance   | 1.19e-07      |
|    learning_rate        | 0.0003        |
|    loss                 | 2.47e+10      |
|    n_updates            | 150           |
|    policy_gradient_loss | -0.00116      |
|    std                  | 1             |
|    value_loss           | 4.5e+10       |
-------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 12.7         |
|    ep_rew_mean          | -3.56e+05    |
| time/                   |              |
|    fps                  | 777          |
|    time_elapsed         | 180          |
|    total_timesteps      | 140000       |
| train/                  |              |
|    approx_kl            | 0.0005021896 |
|    clip_fraction        | 0            |
|    clip_range           | 0.2          |
|    entropy_loss         | -21.3        |
|    explained_variance   | 0            |
|    learning_rate        | 0.0003       |
|    loss                 | 1.69e+10     |
|    n_updates            | 170          |
|    policy_gradient_loss | -0.00147     |
|    std                  | 1            |
|    value_loss           | 4.3e+10      |
------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 9.47          |
|    ep_rew_mean          | -2.74e+05     |
| time/                   |               |
|    fps                  | 782           |
|    time_elapsed         | 191           |
|    total_timesteps      | 150000        |
| train/                  |               |
|    approx_kl            | 0.00075368176 |
|    clip_fraction        | 0             |
|    clip_range           | 0.2           |
|    entropy_loss         | -21.3         |
|    explained_variance   | -1.19e-07     |
|    learning_rate        | 0.0003        |
|    loss                 | 1.97e+10      |
|    n_updates            | 180           |
|    policy_gradient_loss | -0.00207      |
|    std                  | 1             |
|    value_loss           | 3.91e+10      |
-------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 9.85          |
|    ep_rew_mean          | -2.9e+05      |
| time/                   |               |
|    fps                  | 785           |
|    time_elapsed         | 203           |
|    total_timesteps      | 160000        |
| train/                  |               |
|    approx_kl            | 0.00084086246 |
|    clip_fraction        | 0             |
|    clip_range           | 0.2           |
|    entropy_loss         | -21.3         |
|    explained_variance   | 0             |
|    learning_rate        | 0.0003        |
|    loss                 | 1.64e+10      |
|    n_updates            | 190           |
|    policy_gradient_loss | -0.00224      |
|    std                  | 1             |
|    value_loss           | 4.01e+10      |
-------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 10.8          |
|    ep_rew_mean          | -3.14e+05     |
| time/                   |               |
|    fps                  | 786           |
|    time_elapsed         | 216           |
|    total_timesteps      | 170000        |
| train/                  |               |
|    approx_kl            | 0.00045535408 |
|    clip_fraction        | 0             |
|    clip_range           | 0.2           |
|    entropy_loss         | -21.3         |
|    explained_variance   | -1.19e-07     |
|    learning_rate        | 0.0003        |
|    loss                 | 1.97e+10      |
|    n_updates            | 200           |
|    policy_gradient_loss | -0.00129      |
|    std                  | 1             |
|    value_loss           | 4.13e+10      |
-------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 9.79         |
|    ep_rew_mean          | -2.88e+05    |
| time/                   |              |
|    fps                  | 789          |
|    time_elapsed         | 227          |
|    total_timesteps      | 180000       |
| train/                  |              |
|    approx_kl            | 0.0005503556 |
|    clip_fraction        | 0            |
|    clip_range           | 0.2          |
|    entropy_loss         | -21.3        |
|    explained_variance   | 5.96e-08     |
|    learning_rate        | 0.0003       |
|    loss                 | 2.15e+10     |
|    n_updates            | 210          |
|    policy_gradient_loss | -0.00154     |
|    std                  | 1            |
|    value_loss           | 3.89e+10     |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 10.4         |
|    ep_rew_mean          | -3e+05       |
| time/                   |              |
|    fps                  | 776          |
|    time_elapsed         | 244          |
|    total_timesteps      | 190000       |
| train/                  |              |
|    approx_kl            | 0.0008153558 |
|    clip_fraction        | 0            |
|    clip_range           | 0.2          |
|    entropy_loss         | -21.3        |
|    explained_variance   | 1.19e-07     |
|    learning_rate        | 0.0003       |
|    loss                 | 2.07e+10     |
|    n_updates            | 230          |
|    policy_gradient_loss | -0.00226     |
|    std                  | 1            |
|    value_loss           | 4.18e+10     |
------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 9.32          |
|    ep_rew_mean          | -2.71e+05     |
| time/                   |               |
|    fps                  | 779           |
|    time_elapsed         | 256           |
|    total_timesteps      | 200000        |
| train/                  |               |
|    approx_kl            | 0.00040025802 |
|    clip_fraction        | 0             |
|    clip_range           | 0.2           |
|    entropy_loss         | -21.3         |
|    explained_variance   | 2.38e-07      |
|    learning_rate        | 0.0003        |
|    loss                 | 2.38e+10      |
