Logging to training_default_logs/3_robots/logs/PPO_set4
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 34.6         |
|    ep_rew_mean          | -2.36e+05    |
| time/                   |              |
|    fps                  | 1689         |
|    time_elapsed         | 5            |
|    total_timesteps      | 10000        |
| train/                  |              |
|    approx_kl            | 0.0017328323 |
|    clip_fraction        | 0.000244     |
|    clip_range           | 0.2          |
|    entropy_loss         | -12.8        |
|    explained_variance   | -3.58e-07    |
|    learning_rate        | 0.0003       |
|    loss                 | 4.21e+09     |
|    n_updates            | 10           |
|    policy_gradient_loss | -0.00294     |
|    std                  | 1            |
|    value_loss           | 7.75e+09     |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 44           |
|    ep_rew_mean          | -2.63e+05    |
| time/                   |              |
|    fps                  | 1710         |
|    time_elapsed         | 11           |
|    total_timesteps      | 20000        |
| train/                  |              |
|    approx_kl            | 0.0011158028 |
|    clip_fraction        | 1.22e-05     |
|    clip_range           | 0.2          |
|    entropy_loss         | -12.8        |
|    explained_variance   | 0            |
|    learning_rate        | 0.0003       |
|    loss                 | 3.58e+09     |
|    n_updates            | 20           |
|    policy_gradient_loss | -0.00189     |
|    std                  | 1            |
|    value_loss           | 7.25e+09     |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 41.7         |
|    ep_rew_mean          | -2.49e+05    |
| time/                   |              |
|    fps                  | 1717         |
|    time_elapsed         | 17           |
|    total_timesteps      | 30000        |
| train/                  |              |
|    approx_kl            | 0.0002269558 |
|    clip_fraction        | 0            |
|    clip_range           | 0.2          |
|    entropy_loss         | -12.8        |
|    explained_variance   | 0            |
|    learning_rate        | 0.0003       |
|    loss                 | 3.27e+09     |
|    n_updates            | 30           |
|    policy_gradient_loss | -0.000569    |
|    std                  | 0.999        |
|    value_loss           | 6.65e+09     |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 38           |
|    ep_rew_mean          | -2.23e+05    |
| time/                   |              |
|    fps                  | 1719         |
|    time_elapsed         | 23           |
|    total_timesteps      | 40000        |
| train/                  |              |
|    approx_kl            | 0.0004792862 |
|    clip_fraction        | 0            |
|    clip_range           | 0.2          |
|    entropy_loss         | -12.8        |
|    explained_variance   | 0            |
|    learning_rate        | 0.0003       |
|    loss                 | 3e+09        |
|    n_updates            | 40           |
|    policy_gradient_loss | -0.00103     |
|    std                  | 0.999        |
|    value_loss           | 6.38e+09     |
------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 41.9          |
|    ep_rew_mean          | -2.53e+05     |
| time/                   |               |
|    fps                  | 1574          |
|    time_elapsed         | 31            |
|    total_timesteps      | 50000         |
| train/                  |               |
|    approx_kl            | 0.00035858015 |
|    clip_fraction        | 0             |
|    clip_range           | 0.2           |
|    entropy_loss         | -12.8         |
|    explained_variance   | 0             |
|    learning_rate        | 0.0003        |
|    loss                 | 3.01e+09      |
|    n_updates            | 60            |
|    policy_gradient_loss | -0.000805     |
|    std                  | 0.999         |
|    value_loss           | 6.54e+09      |
-------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 45.1         |
|    ep_rew_mean          | -2.53e+05    |
| time/                   |              |
|    fps                  | 1597         |
|    time_elapsed         | 37           |
|    total_timesteps      | 60000        |
| train/                  |              |
|    approx_kl            | 0.0005380987 |
|    clip_fraction        | 0            |
|    clip_range           | 0.2          |
|    entropy_loss         | -12.8        |
|    explained_variance   | 0            |
|    learning_rate        | 0.0003       |
|    loss                 | 3.21e+09     |
|    n_updates            | 70           |
|    policy_gradient_loss | -0.00117     |
|    std                  | 0.999        |
|    value_loss           | 6.28e+09     |
------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 42.7          |
|    ep_rew_mean          | -2.46e+05     |
| time/                   |               |
|    fps                  | 1614          |
|    time_elapsed         | 43            |
|    total_timesteps      | 70000         |
| train/                  |               |
|    approx_kl            | 0.00031734814 |
|    clip_fraction        | 0             |
|    clip_range           | 0.2           |
|    entropy_loss         | -12.8         |
|    explained_variance   | 0             |
|    learning_rate        | 0.0003        |
|    loss                 | 2.94e+09      |
|    n_updates            | 80            |
|    policy_gradient_loss | -0.000864     |
|    std                  | 0.999         |
|    value_loss           | 6.6e+09       |
-------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 36.9         |
|    ep_rew_mean          | -2.32e+05    |
| time/                   |              |
|    fps                  | 1627         |
|    time_elapsed         | 49           |
|    total_timesteps      | 80000        |
| train/                  |              |
|    approx_kl            | 0.0002968196 |
|    clip_fraction        | 0            |
|    clip_range           | 0.2          |
|    entropy_loss         | -12.8        |
|    explained_variance   | 0            |
|    learning_rate        | 0.0003       |
|    loss                 | 3.1e+09      |
|    n_updates            | 90           |
|    policy_gradient_loss | -0.00078     |
|    std                  | 0.999        |
|    value_loss           | 6.06e+09     |
------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 39.9          |
|    ep_rew_mean          | -2.38e+05     |
| time/                   |               |
|    fps                  | 1638          |
