Logging to training_default_logs/3_robots/logs/PPO_set6
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 80.7         |
|    ep_rew_mean          | -3.24e+05    |
| time/                   |              |
|    fps                  | 1436         |
|    time_elapsed         | 6            |
|    total_timesteps      | 10000        |
| train/                  |              |
|    approx_kl            | 0.0009057068 |
|    clip_fraction        | 0            |
|    clip_range           | 0.2          |
|    entropy_loss         | -12.8        |
|    explained_variance   | 6.56e-07     |
|    learning_rate        | 0.0003       |
|    loss                 | 2e+09        |
|    n_updates            | 10           |
|    policy_gradient_loss | -0.00209     |
|    std                  | 1            |
|    value_loss           | 4.24e+09     |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 81.8         |
|    ep_rew_mean          | -3.31e+05    |
| time/                   |              |
|    fps                  | 1439         |
|    time_elapsed         | 13           |
|    total_timesteps      | 20000        |
| train/                  |              |
|    approx_kl            | 0.0003693049 |
|    clip_fraction        | 0            |
|    clip_range           | 0.2          |
|    entropy_loss         | -12.8        |
|    explained_variance   | 0            |
|    learning_rate        | 0.0003       |
|    loss                 | 2.2e+09      |
|    n_updates            | 20           |
|    policy_gradient_loss | -0.00136     |
|    std                  | 1            |
|    value_loss           | 4.28e+09     |
------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 88.3          |
|    ep_rew_mean          | -3.33e+05     |
| time/                   |               |
|    fps                  | 1437          |
|    time_elapsed         | 20            |
|    total_timesteps      | 30000         |
| train/                  |               |
|    approx_kl            | 0.00038804626 |
|    clip_fraction        | 0             |
|    clip_range           | 0.2           |
|    entropy_loss         | -12.8         |
|    explained_variance   | 0             |
|    learning_rate        | 0.0003        |
|    loss                 | 2.11e+09      |
|    n_updates            | 30            |
|    policy_gradient_loss | -0.00126      |
|    std                  | 1             |
|    value_loss           | 4e+09         |
-------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 80.3          |
|    ep_rew_mean          | -3.1e+05      |
| time/                   |               |
|    fps                  | 1439          |
|    time_elapsed         | 27            |
|    total_timesteps      | 40000         |
| train/                  |               |
|    approx_kl            | 0.00039397582 |
|    clip_fraction        | 0             |
|    clip_range           | 0.2           |
|    entropy_loss         | -12.8         |
|    explained_variance   | 0             |
|    learning_rate        | 0.0003        |
|    loss                 | 1.75e+09      |
|    n_updates            | 40            |
|    policy_gradient_loss | -0.00139      |
|    std                  | 1             |
|    value_loss           | 3.75e+09      |
-------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 73.3          |
|    ep_rew_mean          | -2.83e+05     |
| time/                   |               |
|    fps                  | 1310          |
|    time_elapsed         | 38            |
|    total_timesteps      | 50000         |
| train/                  |               |
|    approx_kl            | 0.00036042283 |
|    clip_fraction        | 0             |
|    clip_range           | 0.2           |
|    entropy_loss         | -12.8         |
|    explained_variance   | -2.38e-07     |
|    learning_rate        | 0.0003        |
|    loss                 | 1.72e+09      |
|    n_updates            | 60            |
|    policy_gradient_loss | -0.00114      |
|    std                  | 1             |
|    value_loss           | 3.8e+09       |
-------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 71           |
|    ep_rew_mean          | -2.71e+05    |
| time/                   |              |
|    fps                  | 1330         |
|    time_elapsed         | 45           |
|    total_timesteps      | 60000        |
| train/                  |              |
|    approx_kl            | 0.0002424822 |
|    clip_fraction        | 0            |
|    clip_range           | 0.2          |
|    entropy_loss         | -12.8        |
|    explained_variance   | 1.19e-07     |
|    learning_rate        | 0.0003       |
|    loss                 | 2.03e+09     |
|    n_updates            | 70           |
|    policy_gradient_loss | -0.000883    |
|    std                  | 0.999        |
|    value_loss           | 3.62e+09     |
------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 77.4          |
|    ep_rew_mean          | -2.9e+05      |
| time/                   |               |
|    fps                  | 1347          |
|    time_elapsed         | 51            |
|    total_timesteps      | 70000         |
| train/                  |               |
|    approx_kl            | 0.00093713606 |
|    clip_fraction        | 0             |
|    clip_range           | 0.2           |
|    entropy_loss         | -12.8         |
|    explained_variance   | 0             |
|    learning_rate        | 0.0003        |
|    loss                 | 2.03e+09      |
|    n_updates            | 80            |
|    policy_gradient_loss | -0.00179      |
|    std                  | 0.999         |
|    value_loss           | 3.79e+09      |
-------------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 71.5       |
|    ep_rew_mean          | -2.76e+05  |
| time/                   |            |
|    fps                  | 1359       |
|    time_elapsed         | 58         |
|    total_timesteps      | 80000      |
| train/                  |            |
|    approx_kl            | 0.00070399 |
|    clip_fraction        | 0          |
|    clip_range           | 0.2        |
|    entropy_loss         | -12.8      |
|    explained_variance   | 0          |
|    learning_rate        | 0.0003     |
|    loss                 | 2.04e+09   |
|    n_updates            | 90         |
|    policy_gradient_loss | -0.0017    |
|    std                  | 1          |
|    value_loss           | 3.56e+09   |
----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 68.5         |
|    ep_rew_mean          | -2.57e+05    |
| time/                   |              |
|    fps                  | 1369         |
|    time_elapsed         | 65           |
|    total_timesteps      | 90000        |
| train/                  |              |
|    approx_kl            | 0.0007964262 |
|    clip_fraction        | 0            |
|    clip_range           | 0.2          |
|    entropy_loss         | -12.8        |
|    explained_variance   | 0            |
|    learning_rate        | 0.0003       |
|    loss                 | 2.11e+09     |
|    n_updates            | 100          |
|    policy_gradient_loss | -0.00178     |
|    std                  | 0.999        |
|    value_loss           | 3.75e+09     |
------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 75.3          |
|    ep_rew_mean          | -2.87e+05     |
| time/                   |               |
|    fps                  | 1314          |
|    time_elapsed         | 76            |
|    total_timesteps      | 100000        |
| train/                  |               |
|    approx_kl            | 0.00043143408 |
|    clip_fraction        | 0             |
|    clip_range           | 0.2           |
|    entropy_loss         | -12.8         |
|    explained_variance   | -2.38e-07     |
|    learning_rate        | 0.0003        |
|    loss                 | 1.67e+09      |
|    n_updates            | 120           |
|    policy_gradient_loss | -0.00109      |
|    std                  | 0.999         |
|    value_loss           | 3.67e+09      |
-------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 75.7          |
|    ep_rew_mean          | -2.84e+05     |
| time/                   |               |
|    fps                  | 1326          |
|    time_elapsed         | 82            |
|    total_timesteps      | 110000        |
| train/                  |               |
|    approx_kl            | 0.00046939682 |
|    clip_fraction        | 0             |
|    clip_range           | 0.2           |
|    entropy_loss         | -12.8         |
|    explained_variance   | -2.38e-07     |
|    learning_rate        | 0.0003        |
|    loss                 | 1.88e+09      |
|    n_updates            | 130           |
|    policy_gradient_loss | -0.00134      |
|    std                  | 0.999         |
|    value_loss           | 4e+09         |
-------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 76.4        |
|    ep_rew_mean          | -2.75e+05   |
| time/                   |             |
|    fps                  | 1336        |
|    time_elapsed         | 89          |
|    total_timesteps      | 120000      |
| train/                  |             |
|    approx_kl            | 0.000647737 |
|    clip_fraction        | 0           |
|    clip_range           | 0.2         |
|    entropy_loss         | -12.8       |
|    explained_variance   | 2.38e-07    |
|    learning_rate        | 0.0003      |
|    loss                 | 1.47e+09    |
|    n_updates            | 140         |
|    policy_gradient_loss | -0.00142    |
|    std                  | 0.999       |
|    value_loss           | 3.35e+09    |
-----------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 78.2          |
|    ep_rew_mean          | -2.76e+05     |
| time/                   |               |
|    fps                  | 1344          |
|    time_elapsed         | 96            |
|    total_timesteps      | 130000        |
| train/                  |               |
|    approx_kl            | 0.00026207662 |
|    clip_fraction        | 0             |
|    clip_range           | 0.2           |
|    entropy_loss         | -12.8         |
|    explained_variance   | 0             |
|    learning_rate        | 0.0003        |
|    loss                 | 1.95e+09      |
|    n_updates            | 150           |
|    policy_gradient_loss | -0.000915     |
|    std                  | 0.999         |
|    value_loss           | 3.51e+09      |
-------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 68.3          |
|    ep_rew_mean          | -2.52e+05     |
| time/                   |               |
|    fps                  | 1307          |
|    time_elapsed         | 107           |
|    total_timesteps      | 140000        |
| train/                  |               |
|    approx_kl            | 0.00046273245 |
|    clip_fraction        | 0             |
|    clip_range           | 0.2           |
|    entropy_loss         | -12.8         |
|    explained_variance   | 0             |
|    learning_rate        | 0.0003        |
|    loss                 | 1.82e+09      |
|    n_updates            | 170           |
|    policy_gradient_loss | -0.00113      |
|    std                  | 0.998         |
|    value_loss           | 3.56e+09      |
-------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 70.2         |
|    ep_rew_mean          | -2.48e+05    |
| time/                   |              |
|    fps                  | 1316         |
|    time_elapsed         | 113          |
|    total_timesteps      | 150000       |
| train/                  |              |
|    approx_kl            | 0.0005532203 |
|    clip_fraction        | 0            |
|    clip_range           | 0.2          |
